id_product,model,descripcion ,suppliers,blands,2024-09-24 00:00:00,2024-09-25 00:00:00,2024-09-26 00:00:00,2024-09-27 00:00:00,2024-09-28 00:00:00,2024-09-29 00:00:00,2024-09-30 00:00:00,2024-10-01 00:00:00,2024-10-02 00:00:00,2024-10-03 00:00:00,2024-10-04 00:00:00,2024-10-05 00:00:00,2024-10-06 00:00:00,2024-10-07 00:00:00,2024-10-08 00:00:00,2024-10-09 00:00:00,2024-10-10 00:00:00,2024-10-11 00:00:00,2024-10-12 00:00:00,2024-10-13 00:00:00,2024-10-14 00:00:00,2024-10-15 00:00:00,2024-10-16 00:00:00,2024-10-17 00:00:00,2024-10-18 00:00:00,2024-10-19 00:00:00,2024-10-20 00:00:00,2024-10-21 00:00:00,2024-10-22 00:00:00,2024-10-23 00:00:00,2024-10-24 00:00:00,2024-10-25 00:00:00,2024-10-26 00:00:00,2024-10-27 00:00:00,2024-10-28 00:00:00,2024-10-29 00:00:00,2024-10-30 00:00:00,2024-10-31 00:00:00,2024-11-01 00:00:00,2024-11-02 00:00:00
ID-00000321,01816.50,MASCARA P/SOLDAR C/VISOR MOVIL,BERMON DISTRIBUIDORA S.R.L,BERMON,17,19.0,19.0,19.0,19.0,19.0,19.0,19.0,21.0,20.0,20.0,20.0,18.0,17.0,15.0,17.0,16.0,18.0,18.0,18.0,18.0,16.0,14.0,16.0,16.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,18.0,18.0,,
ID-00000322,03033,CABO DE PALA EMP PLASTICA,BERMON DISTRIBUIDORA S.R.L,BZ,14,24.0,24.0,24.0,24.0,24.0,22.0,22.0,34.0,34.0,34.0,32.0,32.0,32.0,32.0,44.0,44.0,54.0,52.0,52.0,50.0,49.0,49.0,61.0,60.0,60.0,60.0,60.0,60.0,70.0,70.0,70.0,70.0,70.0,82.0,82.0,82.0,82.0,,
ID-00000323,02934,CABO DE PALA EMP CHAPA,BERMON DISTRIBUIDORA S.R.L,BZ,15,19.0,19.0,18.0,18.0,17.0,17.0,16.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,22.0,21.0,25.0,23.0,23.0,23.0,23.0,21.0,25.0,25.0,25.0,23.0,23.0,23.0,27.0,27.0,27.0,27.0,27.0,29.0,29.0,29.0,29.0,,
ID-00000324,0601072500,MEDIDOR DE DISTANCIA LASER GLM30,ITURRIA S.A,BOSCH,18,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,11.0,11.0,11.0,11.0,10.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,,
ID-00000325,02964,CABO DE ESCOBILLON C/ROSCA x 1.50 MTS.,BERMON DISTRIBUIDORA S.R.L,BZ,18,18.0,18.0,18.0,18.0,18.0,18.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0,18.0,16.0,16.0,17.0,17.0,17.0,17.0,,
ID-00000326,02958,CABO DE ESCARDILLO DE 1.10,BERMON DISTRIBUIDORA S.R.L,BZ,13,19.0,19.0,19.0,19.0,19.0,19.0,19.0,24.0,24.0,24.0,24.0,22.0,22.0,22.0,28.0,28.0,34.0,34.0,34.0,34.0,34.0,34.0,40.0,40.0,39.0,39.0,39.0,39.0,45.0,45.0,45.0,45.0,45.0,51.0,51.0,51.0,51.0,,
ID-00000327,110017,CINTA METRICA X 3.00 MTS,FERRIMED SRL,LIANGJIN,16,29.0,29.0,29.0,29.0,29.0,29.0,29.0,42.0,42.0,41.0,40.0,39.0,39.0,39.0,52.0,52.0,65.0,65.0,65.0,65.0,65.0,65.0,76.0,76.0,76.0,76.0,76.0,76.0,87.0,85.0,85.0,85.0,85.0,98.0,95.0,95.0,95.0,,
ID-00000328,YTA22V46,MINI TRACTOR YTA 22V46,ROBERTO RUMBOS SRL  (CLIENTE,HUSQVARNA,20,20.0,20.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,13.0,12.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,
ID-00000329,YTH24V54,MINI TRACTOR YTH24V54,ROBERTO RUMBOS SRL  (CLIENTE,HUSQVARNA,19,20.0,20.0,18.0,18.0,18.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,15.0,16.0,15.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,,
ID-00000330,258,CINTA METRICA x 5 M TAPE MEASURE,MARTINEZ ALEJANDRO,SIN RAMO,16,22.0,22.0,22.0,22.0,22.0,22.0,22.0,28.0,28.0,26.0,26.0,26.0,26.0,24.0,30.0,30.0,36.0,36.0,36.0,36.0,36.0,36.0,42.0,42.0,42.0,41.0,41.0,41.0,47.0,47.0,47.0,47.0,47.0,53.0,53.0,53.0,53.0,,
ID-00000331,,ANULAR,BERMON DISTRIBUIDORA S.R.L,BOUNCING RABBIT,17,17.0,17.0,17.0,16.0,16.0,14.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,9.0,7.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,
ID-00000332,,ANULAR,BERMON DISTRIBUIDORA S.R.L,B-TE,18,18.0,18.0,18.0,18.0,18.0,18.0,16.0,16.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,
ID-00000333,,ANULAR,BERMON DISTRIBUIDORA S.R.L,BOTAO,12,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,
ID-00000334,02944,CABO P/RASTRILLO X 1.50M,BERMON DISTRIBUIDORA S.R.L,BZ,17,27.0,27.0,27.0,27.0,27.0,27.0,27.0,38.0,38.0,38.0,38.0,37.0,37.0,37.0,46.0,44.0,55.0,55.0,55.0,55.0,55.0,55.0,66.0,66.0,66.0,66.0,66.0,66.0,77.0,77.0,77.0,77.0,77.0,87.0,84.0,84.0,81.0,,
ID-00000335,1900100,VIBROAPISONADOR NIWA MQNW-40,ROBERTO C. RUMBO S.R.L (CLIENTE,NIWA,16,16.0,16.0,16.0,16.0,15.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,,
ID-00000336,V66-RC,VIBROAPISONADOR CMCV66-RC MOTOR SUBARU,SOCIEDAD INDUSTRIAL ARGENTINA,CMC,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
ID-00000337,,ANULAR,BERMON DISTRIBUIDORA S.R.L,PAMPERO,10,10.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,,
ID-00000338,00808.58,RASTRILLO AZUL 16 DIENTES S/CABO,BERMON DISTRIBUIDORA S.R.L,CONER,14,17.0,15.0,13.0,13.0,13.0,12.0,12.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,22.0,21.0,26.0,26.0,26.0,26.0,26.0,26.0,29.0,29.0,29.0,29.0,29.0,29.0,34.0,34.0,34.0,32.0,32.0,36.0,36.0,35.0,32.0,,
ID-00000339,01518.18,APAREJO GAN MAR 2 T 3M,BERMON DISTRIBUIDORA S.R.L,GAN MAR,13,13.0,13.0,13.0,13.0,13.0,13.0,12.0,11.0,11.0,11.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,,
ID-00000340,01518.05,APAREJO GAN MAR 1/2 T 3M,BERMON DISTRIBUIDORA S.R.L,GAN MAR,13,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,14.0,14.0,14.0,13.0,13.0,14.0,12.0,13.0,12.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,,
ID-00000341,00484,CUCHARA DE ALBAÑIL M8,BERMON DISTRIBUIDORA S.R.L,EL ROBLE,10,14.0,14.0,14.0,14.0,14.0,12.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,20.0,20.0,24.0,24.0,24.0,23.0,23.0,22.0,26.0,26.0,24.0,24.0,24.0,24.0,27.0,27.0,27.0,27.0,27.0,29.0,29.0,28.0,28.0,,
ID-00000342,182010,RUEDA LLANTA PLAST. BLANCA x 135MM,PROCOM,SCHAFER,17,18.0,18.0,17.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,16.0,14.0,14.0,14.0,16.0,15.0,15.0,14.0,12.0,11.0,11.0,11.0,13.0,13.0,11.0,9.0,9.0,7.0,9.0,9.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,,
ID-00000343,182011,RUEDA LLANTA PLAST. BLANCA x 160MM,PROCOM,SCHAFER,19,21.0,21.0,21.0,20.0,20.0,20.0,20.0,22.0,20.0,20.0,18.0,17.0,17.0,17.0,18.0,16.0,18.0,18.0,17.0,17.0,17.0,15.0,17.0,17.0,17.0,15.0,15.0,15.0,17.0,17.0,16.0,16.0,14.0,15.0,15.0,15.0,15.0,,
ID-00000344,106004,PINZA PARA BATERIA DE 120A,PROCOM,JR,10,11.0,11.0,9.0,9.0,8.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,-1.0,-2.0,-2.0,-2.0,-5.0,,
ID-00000345,106003,PINZA PARA BATERIA DE 50A,PROCOM,JR,10,12.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,
ID-00000346,106001,PINZA PARA BATERIA DE 20A,PROCOM,JR,11,12.0,12.0,12.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,,
ID-00000347,DPS31445,PAR DE GUANTE PVC X 30 CM,FERRIMED SRL,DE PASCALE,11,12.0,12.0,12.0,12.0,12.0,10.0,10.0,13.0,11.0,10.0,10.0,10.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,19.0,17.0,17.0,17.0,17.0,20.0,20.0,19.0,18.0,,
ID-00000348,DP 11122,PAR DE GUANTE DESCARNE PUÑO CORTO DESC.  FERRIMED SRL,,DE PASCALE,20,26.0,26.0,26.0,26.0,26.0,26.0,26.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,36.0,36.0,42.0,42.0,42.0,42.0,42.0,42.0,48.0,48.0,47.0,47.0,47.0,47.0,51.0,51.0,51.0,49.0,49.0,54.0,54.0,54.0,51.0,,
ID-00000349,DP 11132,PAR DE GUANTE DESCARNE PUÑO LARGO DESC,FERRIMED SRL,DE PASCALE,16,23.0,23.0,23.0,23.0,23.0,23.0,23.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,36.0,36.0,43.0,42.0,42.0,42.0,40.0,40.0,47.0,45.0,45.0,45.0,44.0,44.0,49.0,49.0,49.0,48.0,48.0,55.0,55.0,52.0,52.0,,
ID-00000350,G80,PAR DE GUANTE ACRILONITRILO VERDE FLOCAD,MARTINEZ ALEJANDRO,DE PASCALE,11,31.0,31.0,31.0,31.0,29.0,27.0,27.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,69.0,69.0,89.0,89.0,89.0,89.0,89.0,89.0,111.0,111.0,109.0,109.0,109.0,109.0,131.0,131.0,129.0,129.0,129.0,151.0,151.0,150.0,150.0,,
ID-00000351,DPS 61323,PAR DE GUANTE DE LATEX FLOCADO,FERRIMED SRL,DE PASCALE,14,184.0,184.0,182.0,182.0,182.0,182.0,182.0,350.0,349.0,349.0,348.0,346.0,346.0,346.0,514.0,514.0,684.0,684.0,684.0,684.0,684.0,684.0,854.0,853.0,851.0,851.0,851.0,851.0,1021.0,1021.0,1021.0,1021.0,1021.0,1191.0,1187.0,1187.0,1187.0,,
ID-00000352,124022,PAR DE GUANTE SOLDADOR ROJO,PROCOM,SIN RAMO,19,20.0,20.0,20.0,20.0,18.0,18.0,18.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,20.0,19.0,17.0,17.0,17.0,17.0,18.0,18.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,12.0,12.0,,
ID-00000353,DPS88114,PAR DE GUANTE NITRILO TEJ C/RECUBRIMIENT,FERRIMED SRL,DE PASCALE,18,60.0,60.0,60.0,60.0,60.0,60.0,60.0,104.0,104.0,104.0,104.0,104.0,104.0,102.0,146.0,145.0,189.0,189.0,189.0,189.0,189.0,189.0,233.0,232.0,231.0,229.0,229.0,229.0,271.0,271.0,269.0,269.0,268.0,312.0,307.0,307.0,307.0,,
ID-00000354,0,PAR DE GUANTE TEJIDO S/COST. NGR/NAR.T10,MARTINEZ ALEJANDRO,SIN RAMO,11,106.0,104.0,104.0,104.0,104.0,104.0,102.0,196.0,195.0,195.0,194.0,192.0,192.0,192.0,287.0,287.0,382.0,382.0,382.0,381.0,381.0,381.0,476.0,476.0,476.0,476.0,475.0,473.0,567.0,567.0,565.0,565.0,565.0,660.0,660.0,660.0,659.0,,
ID-00000355,DP11112,PAR DE GUANTE DESCARNE PUÑO DE LONA,FERRIMED SRL,DE PASCALE,13,11.0,11.0,10.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,,
ID-00000356,DPS801305,PAR DE GUANTE TERRYCLOTH,FERRIMED SRL,DE PASCALE,16,16.0,16.0,16.0,16.0,16.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,
ID-00000357,00791.10,PAR DE GUANTE VAQUETA  T10 SG,BERMON DISTRIBUIDORA S.R.L,SG,12,171.0,171.0,171.0,171.0,171.0,171.0,171.0,330.0,328.0,328.0,326.0,326.0,326.0,326.0,485.0,485.0,644.0,644.0,644.0,644.0,642.0,642.0,800.0,800.0,800.0,800.0,800.0,798.0,957.0,957.0,957.0,957.0,957.0,1113.0,1113.0,1113.0,1110.0,,
ID-00000358,01841.860,PAR DE GUANTE MULTIFLEX NEGRO/FLUOR,BERMON DISTRIBUIDORA S.R.L,STEELPRO,15,27.0,27.0,27.0,27.0,27.0,25.0,25.0,37.0,37.0,37.0,36.0,36.0,34.0,34.0,46.0,46.0,58.0,56.0,56.0,56.0,56.0,56.0,66.0,66.0,66.0,66.0,66.0,66.0,78.0,78.0,78.0,78.0,78.0,90.0,90.0,87.0,87.0,,
ID-00000359,100000100,MECHA EZETA ACERO RAPIDO DE 1.00 MM,ITURRIA S.A,EZETA,15,22.0,21.0,21.0,21.0,21.0,20.0,19.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,33.0,32.0,39.0,39.0,39.0,39.0,39.0,38.0,43.0,43.0,43.0,41.0,40.0,38.0,45.0,43.0,43.0,43.0,43.0,48.0,48.0,48.0,45.0,,
ID-00000360,100000125,MECHA EZETA ACERO RAPIDO DE 1.25 MM,ITURRIA S.A,EZETA,13,18.0,18.0,18.0,18.0,18.0,16.0,16.0,21.0,20.0,20.0,20.0,18.0,18.0,18.0,23.0,23.0,28.0,28.0,28.0,28.0,28.0,28.0,31.0,29.0,28.0,27.0,27.0,27.0,31.0,31.0,31.0,31.0,31.0,33.0,33.0,33.0,30.0,,
ID-00000361,100000150,MECHA EZETA ACERO RAPIDO DE 1.50 MM,ITURRIA S.A,EZETA,18,20.0,20.0,20.0,20.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,22.0,21.0,20.0,20.0,20.0,22.0,20.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,,
ID-00000362,100000175,MECHA EZETA ACERO RAPIDO DE 1.75 MM,ITURRIA S.A,EZETA,10,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,8.0,8.0,10.0,10.0,12.0,12.0,12.0,12.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,13.0,15.0,15.0,15.0,15.0,,
ID-00000363,03238,MECHA EZETA ACERO RAPIDO DE 2.00 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,13,19.0,19.0,19.0,19.0,18.0,18.0,18.0,24.0,23.0,23.0,21.0,21.0,21.0,21.0,27.0,27.0,33.0,33.0,33.0,31.0,31.0,31.0,37.0,37.0,37.0,37.0,37.0,37.0,43.0,43.0,43.0,43.0,43.0,49.0,49.0,49.0,49.0,,
ID-00000364,100000225,MECHA EZETA ACERO RAPIDO DE 2.25 MM,ITURRIA S.A,EZETA,10,25.0,25.0,25.0,25.0,24.0,24.0,24.0,40.0,40.0,40.0,40.0,38.0,38.0,38.0,54.0,53.0,69.0,69.0,68.0,68.0,68.0,68.0,84.0,83.0,83.0,83.0,83.0,83.0,99.0,98.0,98.0,98.0,96.0,112.0,110.0,110.0,107.0,,
ID-00000365,03242,MECHA EZETA ACERO RAPIDO DE 2.50 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,19,30.0,30.0,30.0,30.0,30.0,30.0,29.0,40.0,40.0,40.0,38.0,38.0,38.0,36.0,47.0,47.0,58.0,58.0,58.0,58.0,58.0,58.0,68.0,68.0,68.0,68.0,68.0,68.0,77.0,77.0,76.0,76.0,76.0,87.0,84.0,84.0,81.0,,
ID-00000366,03244,MECHA EZETA ACERO RAPIDO DE 2.75 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,10,12.0,12.0,11.0,11.0,11.0,11.0,11.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,14.0,14.0,16.0,15.0,15.0,15.0,13.0,13.0,15.0,14.0,14.0,12.0,11.0,11.0,13.0,13.0,13.0,13.0,13.0,15.0,15.0,15.0,15.0,,
ID-00000367,100000325,MECHA EZETA ACERO RAPIDO DE 3.25 MM,ITURRIA S.A,EZETA,20,31.0,31.0,31.0,31.0,31.0,31.0,31.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,53.0,53.0,64.0,64.0,64.0,64.0,64.0,63.0,74.0,74.0,72.0,71.0,69.0,68.0,79.0,77.0,77.0,77.0,77.0,88.0,84.0,84.0,82.0,,
ID-00000368,03252,MECHA EZETA ACERO RAPIDO DE 3.75 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,14.0,12.0,12.0,12.0,11.0,12.0,12.0,13.0,13.0,12.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,10.0,9.0,10.0,10.0,10.0,10.0,,
ID-00000369,03254,MECHA EZETA ACERO RAPIDO DE 4.00 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,15,22.0,22.0,22.0,22.0,22.0,22.0,22.0,27.0,27.0,27.0,26.0,26.0,25.0,25.0,32.0,32.0,38.0,38.0,38.0,36.0,36.0,36.0,43.0,43.0,42.0,42.0,42.0,42.0,49.0,47.0,47.0,47.0,47.0,54.0,54.0,54.0,52.0,,
ID-00000370,03256,MECHA EZETA ACERO RAPIDO DE 4.25 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,15,29.0,29.0,29.0,28.0,28.0,28.0,28.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,54.0,54.0,68.0,66.0,66.0,66.0,66.0,65.0,79.0,79.0,78.0,78.0,76.0,76.0,90.0,90.0,90.0,90.0,88.0,102.0,102.0,100.0,100.0,,
ID-00000371,03254,MECHA EZETA ACERO RAPIDO DE 4.50 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,19,25.0,23.0,21.0,21.0,21.0,21.0,21.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,31.0,31.0,37.0,37.0,36.0,34.0,33.0,33.0,39.0,39.0,39.0,39.0,39.0,39.0,45.0,45.0,45.0,45.0,45.0,50.0,50.0,50.0,50.0,,
ID-00000372,03262,MECHA EZETA ACERO RAPIDO DE 5.00 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,12,12.0,12.0,12.0,12.0,12.0,11.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,
ID-00000373,03264,MECHA EZETA ACERO RAPIDO DE 5.25 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,20,27.0,27.0,27.0,27.0,27.0,27.0,27.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,41.0,41.0,48.0,48.0,48.0,48.0,48.0,47.0,52.0,52.0,52.0,51.0,51.0,51.0,58.0,58.0,58.0,58.0,58.0,65.0,65.0,62.0,62.0,,
ID-00000374,100000550,MECHA EZETA ACERO RAPIDO DE 5.50 MM,ITURRIA S.A,EZETA,11,16.0,16.0,16.0,16.0,16.0,16.0,16.0,22.0,22.0,22.0,22.0,22.0,20.0,20.0,26.0,25.0,31.0,31.0,31.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,35.0,35.0,41.0,40.0,40.0,39.0,38.0,44.0,44.0,44.0,44.0,,
ID-00000375,100000575,MECHA EZETA ACERO RAPIDO DE 5.75 MM,ITURRIA S.A,EZETA,10,13.0,13.0,13.0,13.0,13.0,13.0,13.0,16.0,16.0,16.0,16.0,14.0,14.0,14.0,17.0,17.0,20.0,20.0,20.0,18.0,18.0,18.0,21.0,21.0,20.0,20.0,20.0,20.0,23.0,21.0,21.0,21.0,21.0,22.0,22.0,20.0,20.0,,
ID-00000376,03270,MECHA EZETA ACERO RAPIDO DE 6.00 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,15,18.0,18.0,18.0,16.0,16.0,16.0,16.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,22.0,20.0,21.0,21.0,20.0,20.0,20.0,20.0,23.0,23.0,23.0,23.0,23.0,23.0,26.0,26.0,26.0,26.0,25.0,28.0,28.0,28.0,28.0,,
ID-00000377,100000675,MECHA EZETA ACERO RAPIDO DE 6.75 MM,ITURRIA S.A,EZETA,13,19.0,19.0,19.0,19.0,19.0,19.0,18.0,23.0,23.0,23.0,23.0,23.0,22.0,22.0,26.0,26.0,32.0,32.0,32.0,31.0,31.0,29.0,34.0,34.0,34.0,34.0,34.0,34.0,40.0,40.0,40.0,40.0,39.0,45.0,45.0,45.0,44.0,,
ID-00000378,03274,MECHA EZETA ACERO RAPIDO DE 6.50 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,11,19.0,18.0,18.0,18.0,18.0,18.0,18.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,37.0,35.0,45.0,45.0,45.0,43.0,43.0,41.0,51.0,51.0,51.0,49.0,47.0,47.0,57.0,57.0,57.0,57.0,57.0,67.0,67.0,67.0,67.0,,
ID-00000379,00479.0,GRINFA EL ROBLE DE 6 MM,BERMON DISTRIBUIDORA S.R.L,EL ROBLE,13,14.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,14.0,14.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,,
ID-00000380,00479.05,GRINFA EL ROBLE DE 8MM,BERMON DISTRIBUIDORA S.R.L,EL ROBLE,15,16.0,15.0,15.0,15.0,14.0,12.0,12.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,18.0,18.0,21.0,21.0,21.0,19.0,19.0,19.0,21.0,19.0,19.0,19.0,19.0,19.0,22.0,22.0,22.0,20.0,20.0,23.0,23.0,23.0,23.0,,
ID-00000381,00479.10,GRINFA EL ROBLE DE 10MM,BERMON DISTRIBUIDORA S.R.L,EL ROBLE,16,17.0,17.0,17.0,17.0,17.0,17.0,15.0,18.0,18.0,18.0,16.0,16.0,16.0,14.0,17.0,17.0,20.0,20.0,20.0,20.0,20.0,19.0,22.0,22.0,22.0,22.0,22.0,22.0,25.0,25.0,25.0,25.0,25.0,28.0,28.0,28.0,28.0,,
ID-00000382,00479.15,GRINFA EL ROBLE DE12MM,BERMON DISTRIBUIDORA S.R.L,EL ROBLE,20,21.0,21.0,21.0,21.0,21.0,20.0,20.0,22.0,22.0,22.0,22.0,22.0,20.0,20.0,22.0,22.0,24.0,23.0,23.0,22.0,22.0,22.0,24.0,24.0,24.0,24.0,23.0,23.0,25.0,25.0,25.0,23.0,23.0,25.0,25.0,22.0,22.0,,
ID-00000383,00479.20,GRINFA EL ROBLE DE 14MM,BERMON DISTRIBUIDORA S.R.L,EL ROBLE,16,20.0,20.0,20.0,20.0,20.0,20.0,18.0,22.0,22.0,22.0,22.0,21.0,21.0,21.0,24.0,24.0,28.0,28.0,28.0,28.0,28.0,28.0,31.0,31.0,31.0,29.0,29.0,29.0,33.0,33.0,33.0,33.0,33.0,37.0,37.0,37.0,37.0,,
ID-00000384,03520.42,MECHA EZETA ACERO RAPIDO DE 6.25 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,14,18.0,18.0,18.0,18.0,18.0,18.0,18.0,23.0,23.0,23.0,23.0,22.0,22.0,22.0,27.0,27.0,32.0,32.0,30.0,30.0,30.0,30.0,34.0,34.0,32.0,32.0,30.0,30.0,35.0,35.0,34.0,34.0,34.0,39.0,39.0,37.0,37.0,,
